LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
60,0,1,1,32,4,9,0,2,9,6,3757,1566,19564,14651,1043,9793,4007,227,4208,6157,5600,3066,-1
60,0,1,1,32,5,9,0,2,9,6,3757,1566,19564,14651,1043,9793,4007,227,4208,6157,5600,3066,-1
63,0,0,0,51,8,1,9,4,3,7,15187,19473,13158,311,1477,9805,2899,3517,2792,1812,1911,4216,-1
69,0,0,1,49,8,8,2,3,3,0,5200,20750,11918,21153,11863,19255,4668,3649,7373,85,6101,1553,-1
12,0,0,1,37,6,0,7,9,5,8,6839,17261,9221,17510,17407,8557,5705,1881,6478,2780,1632,5702,-1
12,0,0,1,37,5,0,7,9,5,8,6839,17261,9221,17510,17407,8557,5705,1881,6478,2780,1632,5702,-1
12,0,0,1,37,4,0,7,9,5,8,6839,17261,9221,17510,17407,8557,5705,1881,6478,2780,1632,5702,-1
79,0,0,0,31,8,5,5,3,5,7,17727,3406,20095,11814,13158,6107,7152,5973,5155,6057,4484,6457,-1
60,0,0,1,19,7,9,9,3,9,3,2798,14636,12794,9019,8332,8267,768,457,6068,1092,6017,2576,-1
60,0,0,1,19,6,9,9,3,9,3,2798,14636,12794,9019,8332,8267,768,457,6068,1092,6017,2576,-1
60,0,0,1,19,5,9,9,3,9,3,2798,14636,12794,9019,8332,8267,768,457,6068,1092,6017,2576,-1
60,0,0,1,19,4,9,9,3,9,3,2798,14636,12794,9019,8332,8267,768,457,6068,1092,6017,2576,-1
24,0,0,1,20,9,5,10,1,0,4,10878,1505,8028,21157,3074,15237,7566,1571,1905,5246,191,5585,-1
24,0,0,1,20,8,5,10,1,0,4,10878,1505,8028,21157,3074,15237,7566,1571,1905,5246,191,5585,-1
57,0,1,3,52,9,7,4,10,7,9,6041,1258,3738,16165,3007,17136,3865,1760,6991,5418,420,589,-1
57,0,1,3,52,8,7,4,10,7,9,6041,1258,3738,16165,3007,17136,3865,1760,6991,5418,420,589,-1
57,0,1,3,52,7,7,4,10,7,9,6041,1258,3738,16165,3007,17136,3865,1760,6991,5418,420,589,-1
57,0,1,3,52,6,7,4,10,7,9,6041,1258,3738,16165,3007,17136,3865,1760,6991,5418,420,589,-1
57,0,1,3,52,5,7,4,10,7,9,6041,1258,3738,16165,3007,17136,3865,1760,6991,5418,420,589,-1
57,0,1,3,52,4,7,4,10,7,9,6041,1258,3738,16165,3007,17136,3865,1760,6991,5418,420,589,-1
45,0,1,2,11,8,6,4,2,2,7,19161,20157,818,12997,10701,17065,2303,135,224,1773,5274,5127,-1
11,0,1,0,17,9,10,6,1,6,4,7134,13284,15564,7389,19435,7090,7071,5236,5678,4456,220,1219,-1
11,0,1,0,17,8,10,6,1,6,4,7134,13284,15564,7389,19435,7090,7071,5236,5678,4456,220,1219,-1
40,0,0,0,51,8,1,3,7,6,3,17716,6868,9945,17207,7321,3169,2409,7314,3224,6841,530,5707,-1
74,0,6,2,12,6,3,7,2,4,1,3355,18923,1358,9425,9846,14482,3661,961,2139,6201,6132,6935,-1
74,0,6,2,12,5,3,7,2,4,1,3355,18923,1358,9425,9846,14482,3661,961,2139,6201,6132,6935,-1
74,0,6,2,12,4,3,7,2,4,1,3355,18923,1358,9425,9846,14482,3661,961,2139,6201,6132,6935,-1
11,0,5,3,16,6,10,9,1,3,3,2278,12610,19535,7405,12128,6614,3473,2398,3511,6881,1834,1334,-1
11,0,5,3,16,5,10,9,1,3,3,2278,12610,19535,7405,12128,6614,3473,2398,3511,6881,1834,1334,-1
11,0,5,3,16,4,10,9,1,3,3,2278,12610,19535,7405,12128,6614,3473,2398,3511,6881,1834,1334,-1
12,0,0,2,23,0,5,8,0,9,0,22147,18065,21052,2748,17320,9369,6127,2993,4567,4114,4830,677,-1
12,0,0,2,23,2,5,8,0,9,0,22147,18065,21052,2748,17320,9369,6127,2993,4567,4114,4830,677,-1
27,0,0,1,37,8,3,4,2,1,9,11787,11915,5198,18524,8519,18227,3030,7659,6226,6095,559,4321,-1
27,0,0,1,37,10,3,4,2,1,9,11787,11915,5198,18524,8519,18227,3030,7659,6226,6095,559,4321,-1
44,0,2,2,29,9,2,0,5,2,1,18310,17756,7550,16484,20846,914,5487,5904,6702,6752,282,1773,-1
44,0,2,2,29,8,2,0,5,2,1,18310,17756,7550,16484,20846,914,5487,5904,6702,6752,282,1773,-1
4,0,6,3,5,4,10,0,9,5,2,8909,207,18188,18802,2337,16007,264,1811,3162,5896,4692,5658,-1
2,0,0,1,4,6,9,9,0,6,2,9136,10246,4191,16292,9914,8243,2274,682,1405,3933,1719,2848,-1
2,0,0,1,4,5,9,9,0,6,2,9136,10246,4191,16292,9914,8243,2274,682,1405,3933,1719,2848,-1
2,0,0,1,4,4,9,9,0,6,2,9136,10246,4191,16292,9914,8243,2274,682,1405,3933,1719,2848,-1
2,0,0,1,4,2,9,9,0,6,2,9136,10246,4191,16292,9914,8243,2274,682,1405,3933,1719,2848,-1
2,0,0,1,4,1,9,9,0,6,2,9136,10246,4191,16292,9914,8243,2274,682,1405,3933,1719,2848,-1
2,0,0,1,4,0,9,9,0,6,2,9136,10246,4191,16292,9914,8243,2274,682,1405,3933,1719,2848,-1
75,0,1,1,43,9,2,1,3,1,4,21620,2939,7764,9677,7261,4779,5857,1179,2153,6844,4205,5706,-1
75,0,1,1,43,8,2,1,3,1,4,21620,2939,7764,9677,7261,4779,5857,1179,2153,6844,4205,5706,-1
58,0,0,3,14,8,6,4,6,9,6,15632,7831,6057,5910,1817,12592,6329,5293,5462,81,4502,332,-1
15,0,2,3,41,8,5,10,0,1,8,19099,13221,8783,6069,19954,10905,4796,5546,3046,6391,4700,985,-1
25,0,2,1,39,8,5,10,9,9,3,16577,1998,16041,15050,1463,4372,7873,3349,6632,4370,1103,1014,-1
58,0,2,1,38,5,6,9,9,6,0,14543,20301,16079,16650,20019,20586,5610,971,4151,3192,5239,236,-1
58,0,2,1,38,4,6,9,9,6,0,14543,20301,16079,16650,20019,20586,5610,971,4151,3192,5239,236,-1
77,0,1,3,23,9,4,7,0,5,4,206,9505,8872,18404,17120,16007,2057,6104,1364,5367,114,5070,-1
77,0,1,3,23,8,4,7,0,5,4,206,9505,8872,18404,17120,16007,2057,6104,1364,5367,114,5070,-1
2,0,6,2,7,1,1,2,0,6,4,14225,8243,14367,17670,3388,1406,1235,1106,1881,3760,2637,2149,-1
2,0,6,2,7,0,1,2,0,6,4,14225,8243,14367,17670,3388,1406,1235,1106,1881,3760,2637,2149,-1
2,0,6,2,7,4,1,2,0,6,4,14225,8243,14367,17670,3388,1406,1235,1106,1881,3760,2637,2149,-1
2,0,6,2,7,5,1,2,0,6,4,14225,8243,14367,17670,3388,1406,1235,1106,1881,3760,2637,2149,-1
2,0,6,2,7,6,1,2,0,6,4,14225,8243,14367,17670,3388,1406,1235,1106,1881,3760,2637,2149,-1
2,0,6,2,7,7,1,2,0,6,4,14225,8243,14367,17670,3388,1406,1235,1106,1881,3760,2637,2149,-1
2,0,3,0,4,4,4,7,9,6,0,18787,14794,11549,17037,4665,350,5184,2611,2870,2848,3300,6605,-1
8,0,2,1,9,8,7,9,3,2,7,4847,22229,5344,9105,14983,1709,84,6756,5355,108,5867,645,-1
60,0,1,2,9,9,8,9,8,1,0,20520,7170,7313,7859,5351,13044,3962,865,243,4098,5877,438,-1
60,0,1,2,9,8,8,9,8,1,0,20520,7170,7313,7859,5351,13044,3962,865,243,4098,5877,438,-1
20,0,4,1,51,5,9,4,0,9,1,20092,12888,1847,4653,13633,13759,6681,2144,7111,2131,5055,3805,-1
20,0,4,1,51,4,9,4,0,9,1,20092,12888,1847,4653,13633,13759,6681,2144,7111,2131,5055,3805,-1
59,0,2,2,8,9,8,5,4,7,8,9450,2612,7649,5283,13844,17061,2724,2732,2674,3133,163,1621,-1
59,0,2,2,8,8,8,5,4,7,8,9450,2612,7649,5283,13844,17061,2724,2732,2674,3133,163,1621,-1
54,0,0,2,44,9,9,0,4,7,3,3868,18831,2503,17731,2354,11478,3810,7297,6578,6767,5935,3300,-1
54,0,0,2,44,8,9,0,4,7,3,3868,18831,2503,17731,2354,11478,3810,7297,6578,6767,5935,3300,-1
51,0,4,3,4,6,3,1,4,8,1,21425,17730,3222,10171,3478,4919,1358,7519,5393,6063,1683,1697,-1
51,0,4,3,4,5,3,1,4,8,1,21425,17730,3222,10171,3478,4919,1358,7519,5393,6063,1683,1697,-1
51,0,4,3,4,4,3,1,4,8,1,21425,17730,3222,10171,3478,4919,1358,7519,5393,6063,1683,1697,-1
80,0,2,3,36,9,0,8,9,7,8,12254,17390,11368,6298,16939,14024,328,2045,554,3473,4676,1337,-1
80,0,2,3,36,8,0,8,9,7,8,12254,17390,11368,6298,16939,14024,328,2045,554,3473,4676,1337,-1
80,0,2,3,36,7,0,8,9,7,8,12254,17390,11368,6298,16939,14024,328,2045,554,3473,4676,1337,-1
80,0,2,3,36,6,0,8,9,7,8,12254,17390,11368,6298,16939,14024,328,2045,554,3473,4676,1337,-1
80,0,2,3,36,5,0,8,9,7,8,12254,17390,11368,6298,16939,14024,328,2045,554,3473,4676,1337,-1
80,0,2,3,36,4,0,8,9,7,8,12254,17390,11368,6298,16939,14024,328,2045,554,3473,4676,1337,-1
52,0,0,0,39,8,5,3,2,8,7,21350,16001,18561,1410,17017,6118,7656,6210,5199,1266,4804,6322,-1
28,0,1,2,7,8,5,0,8,9,1,16279,20038,327,6016,12969,10415,1192,6043,349,4407,6415,6425,-1
1,0,6,0,42,4,7,9,10,7,4,4083,14999,20575,218,19341,9593,5981,402,551,5341,1597,3243,-1
6,0,1,1,9,8,9,8,9,1,9,12702,3056,16396,6647,12515,20387,5308,7371,289,4258,1967,6920,-1
43,0,0,1,24,8,7,4,3,0,4,302,6642,7095,11443,2374,15354,2435,259,5304,4152,4123,4775,-1
70,0,1,3,24,7,4,1,4,6,2,2990,7519,3913,16913,13044,388,7350,274,2416,3341,1543,3525,-1
70,0,1,3,24,6,4,1,4,6,2,2990,7519,3913,16913,13044,388,7350,274,2416,3341,1543,3525,-1
70,0,1,3,24,5,4,1,4,6,2,2990,7519,3913,16913,13044,388,7350,274,2416,3341,1543,3525,-1
70,0,1,3,24,4,4,1,4,6,2,2990,7519,3913,16913,13044,388,7350,274,2416,3341,1543,3525,-1
7,0,0,2,4,9,8,10,9,5,9,17837,8822,12676,12913,7459,3020,7003,431,5278,1707,2615,2048,-1
7,0,0,2,4,8,8,10,9,5,9,17837,8822,12676,12913,7459,3020,7003,431,5278,1707,2615,2048,-1
54,0,1,3,4,5,7,0,6,8,2,11675,8416,2915,10348,6605,11951,2200,1351,3509,4276,1321,3493,-1
54,0,1,3,4,4,7,0,6,8,2,11675,8416,2915,10348,6605,11951,2200,1351,3509,4276,1321,3493,-1
18,0,0,3,8,8,8,7,10,7,2,19502,2330,15601,1386,7857,10314,3917,5537,1306,5279,2417,4418,-1
10,0,0,2,8,9,9,8,10,8,8,12729,15281,3370,10682,5341,15269,5395,4939,4643,3699,770,4359,-1
10,0,0,2,8,8,9,8,10,8,8,12729,15281,3370,10682,5341,15269,5395,4939,4643,3699,770,4359,-1
52,0,2,3,42,6,2,6,9,9,6,2267,10268,7697,19904,148,3290,6852,1177,3560,4197,2028,3186,-1
52,0,2,3,42,5,2,6,9,9,6,2267,10268,7697,19904,148,3290,6852,1177,3560,4197,2028,3186,-1
52,0,2,3,42,4,2,6,9,9,6,2267,10268,7697,19904,148,3290,6852,1177,3560,4197,2028,3186,-1
5,0,2,1,25,8,4,8,2,0,3,13248,7571,5337,17456,13533,1050,4719,2543,6678,4251,6113,1524,-1
57,0,2,0,44,8,2,0,10,7,1,376,7699,2924,9600,14872,19026,2911,6638,1156,6035,973,4498,-1
76,0,5,1,37,0,7,2,6,5,4,9926,14204,4720,5216,13587,2802,321,4509,5249,5549,2735,1534,-1
76,0,5,1,37,2,7,2,6,5,4,9926,14204,4720,5216,13587,2802,321,4509,5249,5549,2735,1534,-1
13,0,0,0,19,8,6,4,6,3,3,20708,11023,4678,4716,18645,7373,1938,1015,2707,4782,1998,1684,-1
13,0,0,0,19,10,6,4,6,3,3,20708,11023,4678,4716,18645,7373,1938,1015,2707,4782,1998,1684,-1
64,0,0,0,53,8,0,0,5,7,5,8419,17230,19426,12199,20413,8884,2634,3658,4433,2329,1552,1005,-1
25,0,2,3,53,0,1,3,4,4,7,18107,13673,20451,9818,10068,11520,7101,7161,667,5151,2448,3964,-1
3,0,2,3,37,9,10,6,0,4,7,2339,10502,4766,14719,1775,9004,180,816,1811,6387,680,1854,-1
3,0,2,3,37,8,10,6,0,4,7,2339,10502,4766,14719,1775,9004,180,816,1811,6387,680,1854,-1
34,0,6,3,33,6,7,1,2,2,0,6813,7044,12557,4905,13422,7262,6888,1771,387,3519,301,510,-1
34,0,6,3,33,5,7,1,2,2,0,6813,7044,12557,4905,13422,7262,6888,1771,387,3519,301,510,-1
34,0,6,3,33,4,7,1,2,2,0,6813,7044,12557,4905,13422,7262,6888,1771,387,3519,301,510,-1
54,0,5,3,0,6,9,7,10,4,5,22054,14748,3287,18004,14224,8641,1580,2252,1620,4512,832,4435,-1
54,0,5,3,0,5,9,7,10,4,5,22054,14748,3287,18004,14224,8641,1580,2252,1620,4512,832,4435,-1
54,0,5,3,0,4,9,7,10,4,5,22054,14748,3287,18004,14224,8641,1580,2252,1620,4512,832,4435,-1
16,0,2,1,50,9,3,6,3,8,8,1000,7660,7115,20325,9808,14630,5641,3509,1328,2297,2915,118,-1
16,0,2,1,50,8,3,6,3,8,8,1000,7660,7115,20325,9808,14630,5641,3509,1328,2297,2915,118,-1
42,0,1,3,35,8,0,0,9,5,6,8998,1642,14749,18993,14316,650,2371,820,7065,919,6535,6378,-1
58,0,0,2,3,8,9,5,2,2,7,11004,2006,3604,10899,1038,5741,6373,3812,4967,6394,6608,5885,-1
60,0,0,1,34,9,1,7,2,1,7,14436,11170,1346,9318,3381,4090,941,1738,7113,5651,1353,4023,-1
60,0,0,1,34,8,1,7,2,1,7,14436,11170,1346,9318,3381,4090,941,1738,7113,5651,1353,4023,-1
49,0,6,0,40,4,5,5,7,5,1,19517,15317,12818,288,944,14096,4863,824,2124,6181,3058,5550,-1
49,0,4,0,5,5,0,6,1,5,3,6589,14315,21657,17847,12987,1011,7348,2389,2138,3726,867,6065,-1
49,0,4,0,5,4,0,6,1,5,3,6589,14315,21657,17847,12987,1011,7348,2389,2138,3726,867,6065,-1
17,0,3,3,38,4,4,9,10,6,5,13085,15241,18901,16562,27,12136,7673,1528,116,5170,3198,4172,-1
2,0,0,3,31,8,9,3,7,2,6,14620,7593,7445,20845,20532,5472,2044,7830,2341,3209,6896,5996,-1
64,0,1,3,7,9,0,10,5,7,4,13766,2955,202,834,3958,12784,826,5346,4615,2181,5618,2995,-1
64,0,1,3,7,8,0,10,5,7,4,13766,2955,202,834,3958,12784,826,5346,4615,2181,5618,2995,-1
18,0,1,3,11,8,8,2,7,9,3,9207,4206,17787,13411,4312,11473,1255,2548,886,631,1584,6473,-1
1,0,0,1,21,9,4,9,2,4,9,388,5772,10285,18929,4978,12841,3721,6088,2787,4748,2252,3893,-1
1,0,0,1,21,8,4,9,2,4,9,388,5772,10285,18929,4978,12841,3721,6088,2787,4748,2252,3893,-1
11,0,1,0,17,8,4,5,0,2,2,17110,10925,20579,10824,4755,5648,5685,7349,257,3873,4390,1659,-1
57,0,1,0,22,8,5,10,10,3,3,7252,1099,3982,14919,17838,5866,3423,3693,3990,672,362,1515,-1
74,0,0,0,16,9,0,0,5,5,7,3289,13777,11647,20635,6617,14082,6584,2023,2266,5114,5022,173,-1
74,0,0,0,16,8,0,0,5,5,7,3289,13777,11647,20635,6617,14082,6584,2023,2266,5114,5022,173,-1
61,0,2,1,2,6,7,4,2,0,3,270,10684,3275,15990,14270,1164,1365,958,868,127,1358,826,-1
61,0,2,1,2,5,7,4,2,0,3,270,10684,3275,15990,14270,1164,1365,958,868,127,1358,826,-1
61,0,2,1,2,4,7,4,2,0,3,270,10684,3275,15990,14270,1164,1365,958,868,127,1358,826,-1
19,0,4,1,51,1,9,5,1,4,9,5541,20921,10986,7700,4703,4488,1556,5259,4266,1320,4417,5605,-1
19,0,4,1,51,2,9,5,1,4,9,5541,20921,10986,7700,4703,4488,1556,5259,4266,1320,4417,5605,-1
14,0,1,3,13,0,1,2,3,3,3,19862,844,1023,5545,5224,10963,5327,7505,5744,4456,2309,4972,-1
14,0,1,3,13,2,1,2,3,3,3,19862,844,1023,5545,5224,10963,5327,7505,5744,4456,2309,4972,-1
14,0,1,3,13,8,1,2,3,3,3,19862,844,1023,5545,5224,10963,5327,7505,5744,4456,2309,4972,-1
14,0,1,3,13,9,1,2,3,3,3,19862,844,1023,5545,5224,10963,5327,7505,5744,4456,2309,4972,-1
14,0,1,3,13,10,1,2,3,3,3,19862,844,1023,5545,5224,10963,5327,7505,5744,4456,2309,4972,-1
30,0,1,0,26,9,6,10,4,1,6,12631,20270,20332,9657,5355,6818,3998,6263,761,6897,2918,1302,-1
30,0,1,0,26,8,6,10,4,1,6,12631,20270,20332,9657,5355,6818,3998,6263,761,6897,2918,1302,-1
33,0,2,3,55,9,10,3,4,9,8,10410,4958,16579,2433,16323,8394,2333,3643,7272,5130,4098,3935,-1
33,0,2,3,55,8,10,3,4,9,8,10410,4958,16579,2433,16323,8394,2333,3643,7272,5130,4098,3935,-1
6,0,2,3,50,8,9,1,2,9,6,5369,1796,8485,13118,13918,10370,3303,3941,4709,5094,4177,1290,-1
41,0,6,0,52,4,6,5,9,6,0,14116,12113,14802,14294,5575,8861,884,78,7198,3479,5119,1583,-1
67,0,6,1,19,4,5,1,9,8,8,16534,5274,6778,13141,11019,7708,2713,493,6476,6072,1526,5691,-1
22,0,1,3,13,4,6,8,9,8,0,5158,20102,19231,18464,13969,6365,571,1169,2562,2934,1857,329,-1
31,0,5,3,9,4,3,6,0,3,9,19869,3500,9914,7692,10796,19295,4164,838,2222,1808,5743,156,-1
38,0,2,2,2,9,7,8,8,3,3,11725,14210,20732,6144,9599,7234,3129,1711,3009,6656,5598,2184,-1
38,0,2,2,2,8,7,8,8,3,3,11725,14210,20732,6144,9599,7234,3129,1711,3009,6656,5598,2184,-1
0,0,3,0,44,1,5,10,4,4,5,21260,2093,378,6638,2970,12599,7152,2176,5019,5000,2343,4027,-1
0,0,3,0,44,0,5,10,4,4,5,21260,2093,378,6638,2970,12599,7152,2176,5019,5000,2343,4027,-1
30,0,0,3,21,8,1,1,0,2,0,6275,8171,6798,17857,19749,18683,2580,5514,5299,2553,4805,5767,-1
30,0,0,3,21,1,1,1,0,2,0,6275,8171,6798,17857,19749,18683,2580,5514,5299,2553,4805,5767,-1
30,0,0,3,21,0,1,1,0,2,0,6275,8171,6798,17857,19749,18683,2580,5514,5299,2553,4805,5767,-1
30,0,0,3,21,10,1,1,0,2,0,6275,8171,6798,17857,19749,18683,2580,5514,5299,2553,4805,5767,-1
4,0,4,1,9,5,2,0,3,8,2,18381,7553,8480,2379,18264,396,2761,4547,2810,1852,6011,3321,-1
4,0,4,1,9,6,2,0,3,8,2,18381,7553,8480,2379,18264,396,2761,4547,2810,1852,6011,3321,-1
4,0,4,1,9,7,2,0,3,8,2,18381,7553,8480,2379,18264,396,2761,4547,2810,1852,6011,3321,-1
21,0,2,3,19,10,0,5,1,3,1,7146,7268,6888,17963,20078,9847,545,2920,4244,170,6510,4816,-1
21,0,2,3,19,8,0,5,1,3,1,7146,7268,6888,17963,20078,9847,545,2920,4244,170,6510,4816,-1
50,0,0,0,51,9,4,3,7,2,4,7056,22257,15757,12442,8754,18163,828,5422,2997,1041,4495,3973,-1
50,0,0,0,51,10,4,3,7,2,4,7056,22257,15757,12442,8754,18163,828,5422,2997,1041,4495,3973,-1
7,0,6,1,30,6,2,4,10,9,5,12382,153,4699,7956,399,16850,5366,2244,4664,5122,2687,4796,-1
7,0,6,1,30,4,2,4,10,9,5,12382,153,4699,7956,399,16850,5366,2244,4664,5122,2687,4796,-1
10,0,5,3,48,4,1,3,5,6,7,8571,17862,14935,21065,10858,18292,6794,2520,2756,3450,4148,4418,-1
19,0,0,2,32,0,5,7,2,2,6,18314,10798,14288,19379,12606,9045,3138,6028,799,3628,1518,6122,-1
33,0,5,2,21,5,5,8,10,6,4,21043,1064,572,3989,18120,15342,5173,1141,3918,4942,4169,6452,-1
33,0,5,2,21,6,5,8,10,6,4,21043,1064,572,3989,18120,15342,5173,1141,3918,4942,4169,6452,-1
57,0,0,0,2,9,9,1,9,7,2,15881,8715,14604,8367,16361,979,417,115,7407,2073,4969,4014,-1
57,0,0,0,2,8,9,1,9,7,2,15881,8715,14604,8367,16361,979,417,115,7407,2073,4969,4014,-1
57,0,0,0,2,7,9,1,9,7,2,15881,8715,14604,8367,16361,979,417,115,7407,2073,4969,4014,-1
57,0,0,0,2,6,9,1,9,7,2,15881,8715,14604,8367,16361,979,417,115,7407,2073,4969,4014,-1
57,0,0,0,2,5,9,1,9,7,2,15881,8715,14604,8367,16361,979,417,115,7407,2073,4969,4014,-1
57,0,0,0,2,4,9,1,9,7,2,15881,8715,14604,8367,16361,979,417,115,7407,2073,4969,4014,-1
35,0,2,2,19,8,3,10,7,5,0,5428,19863,1792,21290,11130,6018,7188,2206,3624,2751,5940,4557,-1
10,0,1,0,38,9,2,6,4,2,6,13622,8291,5323,11921,12827,885,2352,1615,6986,4779,1997,3693,-1
10,0,1,0,38,8,2,6,4,2,6,13622,8291,5323,11921,12827,885,2352,1615,6986,4779,1997,3693,-1
32,0,0,2,23,9,6,0,3,1,1,5735,9854,776,21007,8072,19075,1219,1332,472,5079,4232,2700,-1
32,0,0,2,23,8,6,0,3,1,1,5735,9854,776,21007,8072,19075,1219,1332,472,5079,4232,2700,-1
52,0,0,3,37,9,6,6,4,0,8,8325,7307,18601,15406,4868,11261,3216,7751,7235,820,1138,4049,-1
52,0,0,3,37,8,6,6,4,0,8,8325,7307,18601,15406,4868,11261,3216,7751,7235,820,1138,4049,-1
9,0,6,1,30,5,2,5,5,8,8,22648,10742,14817,7799,12409,6048,2621,2615,3646,1458,5595,766,-1
9,0,6,1,30,4,2,5,5,8,8,22648,10742,14817,7799,12409,6048,2621,2615,3646,1458,5595,766,-1
48,0,0,2,51,8,3,7,4,6,5,10838,8471,10400,4144,7665,12652,319,5270,43,3034,3049,1245,-1
15,0,3,0,41,4,2,1,1,6,9,12722,4088,9067,8278,8832,19238,4179,688,2334,4365,615,5734,-1
58,0,6,2,49,5,5,4,3,9,1,18199,6310,17264,10353,7948,2246,127,500,4529,6115,5278,5314,-1
58,0,6,2,49,4,5,4,3,9,1,18199,6310,17264,10353,7948,2246,127,500,4529,6115,5278,5314,-1
69,0,4,0,24,4,5,3,7,8,7,7734,16539,19083,11664,10274,20301,4908,2026,3955,3303,2262,5312,-1
43,0,1,3,22,6,5,0,5,2,4,1067,14539,11599,9744,5559,13485,2638,6171,4926,2884,3406,6164,-1
43,0,1,3,22,5,5,0,5,2,4,1067,14539,11599,9744,5559,13485,2638,6171,4926,2884,3406,6164,-1
43,0,1,3,22,4,5,0,5,2,4,1067,14539,11599,9744,5559,13485,2638,6171,4926,2884,3406,6164,-1
42,0,2,0,47,9,6,8,10,7,9,6659,2487,4012,16544,6003,3917,4047,1550,1471,5908,1157,5865,-1
42,0,2,0,47,8,6,8,10,7,9,6659,2487,4012,16544,6003,3917,4047,1550,1471,5908,1157,5865,-1
42,0,2,0,47,7,6,8,10,7,9,6659,2487,4012,16544,6003,3917,4047,1550,1471,5908,1157,5865,-1
42,0,2,0,47,6,6,8,10,7,9,6659,2487,4012,16544,6003,3917,4047,1550,1471,5908,1157,5865,-1
42,0,2,0,47,5,6,8,10,7,9,6659,2487,4012,16544,6003,3917,4047,1550,1471,5908,1157,5865,-1
42,0,2,0,47,4,6,8,10,7,9,6659,2487,4012,16544,6003,3917,4047,1550,1471,5908,1157,5865,-1
55,0,2,3,12,9,2,5,4,1,5,8231,15204,16021,578,911,5725,86,6791,3990,796,4575,4853,-1
55,0,2,3,12,8,2,5,4,1,5,8231,15204,16021,578,911,5725,86,6791,3990,796,4575,4853,-1
64,0,3,3,28,5,4,3,1,8,1,21187,742,10575,16451,2645,10963,158,1901,1806,3120,6194,1215,-1
64,0,3,3,28,4,4,3,1,8,1,21187,742,10575,16451,2645,10963,158,1901,1806,3120,6194,1215,-1
17,0,1,2,14,8,1,4,1,9,0,979,8731,2021,16712,1057,6642,4207,4251,6855,6871,77,3891,-1
17,0,1,2,14,3,1,4,1,9,0,979,8731,2021,16712,1057,6642,4207,4251,6855,6871,77,3891,-1
42,0,0,2,26,8,8,8,4,1,9,22625,14795,19555,3970,5992,11399,896,4247,3805,6299,4988,6769,-1
14,0,6,2,41,5,7,7,0,7,2,5100,9388,8849,17885,1021,8297,4903,690,5485,1845,2925,4174,-1
14,0,6,2,41,4,7,7,0,7,2,5100,9388,8849,17885,1021,8297,4903,690,5485,1845,2925,4174,-1
41,0,1,3,0,9,0,1,6,2,4,6574,16982,11412,13562,5347,6907,3172,2044,4252,1146,4909,3424,-1
41,0,1,3,0,8,0,1,6,2,4,6574,16982,11412,13562,5347,6907,3172,2044,4252,1146,4909,3424,-1
53,0,2,1,4,6,10,6,0,9,5,12643,15301,6810,6540,17446,8998,5317,1941,4836,3362,4590,973,-1
53,0,2,1,4,5,10,6,0,9,5,12643,15301,6810,6540,17446,8998,5317,1941,4836,3362,4590,973,-1
53,0,2,1,4,4,10,6,0,9,5,12643,15301,6810,6540,17446,8998,5317,1941,4836,3362,4590,973,-1
20,0,6,0,8,5,10,9,10,9,6,9334,2870,19998,13325,12653,16412,4007,741,784,5969,2404,311,-1
20,0,6,0,8,4,10,9,10,9,6,9334,2870,19998,13325,12653,16412,4007,741,784,5969,2404,311,-1
31,0,0,0,47,8,10,8,4,9,9,18561,17375,18580,3878,78,12221,2356,3978,5153,6877,860,6740,-1
14,0,1,1,26,8,7,5,2,3,7,15612,12130,9822,11921,3176,2887,1957,3741,2599,3599,2937,1377,-1
13,0,5,1,9,5,2,7,5,4,8,4653,20310,8301,1227,7595,14422,7156,559,83,4487,5306,6093,-1
13,0,5,1,9,4,2,7,5,4,8,4653,20310,8301,1227,7595,14422,7156,559,83,4487,5306,6093,-1
9,0,6,1,34,4,5,7,7,9,5,8208,12437,20082,7028,5595,5866,566,239,5371,3737,2535,6487,-1
29,0,0,1,50,9,6,6,6,5,9,6933,12806,6761,14356,17248,6530,3364,5419,388,2482,5277,2139,-1
29,0,0,1,50,8,6,6,6,5,9,6933,12806,6761,14356,17248,6530,3364,5419,388,2482,5277,2139,-1
6,0,1,3,47,8,9,4,8,8,0,6292,13774,11692,15968,8391,12674,6923,2193,7194,5668,6589,482,-1
6,0,1,3,47,7,9,4,8,8,0,6292,13774,11692,15968,8391,12674,6923,2193,7194,5668,6589,482,-1
6,0,1,3,47,6,9,4,8,8,0,6292,13774,11692,15968,8391,12674,6923,2193,7194,5668,6589,482,-1
6,0,1,3,47,5,9,4,8,8,0,6292,13774,11692,15968,8391,12674,6923,2193,7194,5668,6589,482,-1
6,0,1,3,47,4,9,4,8,8,0,6292,13774,11692,15968,8391,12674,6923,2193,7194,5668,6589,482,-1
23,0,6,1,21,6,4,9,5,8,8,20323,223,2420,670,421,2810,7769,2337,5316,3631,530,3897,-1
23,0,6,1,21,5,4,9,5,8,8,20323,223,2420,670,421,2810,7769,2337,5316,3631,530,3897,-1
